UniqueCarrier,Origin,Dest,Month,DayofMonth,DayOfWeek,DepTime,FlightNum,ActualElapsedTime,DepDelay,Distance,Cancelled,Diverted,OnTime
11,184,119,1.6004515217685096,1.0585707796136266,-0.4657601462358256,-0.7031888494837446,-0.0021787060121548976,-0.7206640987486167,-0.28009211914678506,-0.5783503973324251,0.0,0.0,1
6,151,82,-0.7440703525147713,1.4005576320268645,1.5448185263559244,1.248995110527194,0.8186180621015788,-0.7669743349199358,-0.4776745433318419,-0.6953216836720324,0.0,0.0,1
2,104,76,1.0143210531976894,0.03261022237391308,-0.4657601462358256,1.0697989586903367,0.8810288762669088,0.5142755324865593,0.016281517130800213,0.6105380867750578,0.0,0.0,0
0,29,203,1.3073862874830995,0.7165839272003888,0.5395291900600494,-0.9245488017528034,0.7221649856642507,-0.7206640987486167,-0.32948772519304925,-0.6723109388183391,0.0,0.0,1
10,41,17,1.0143210531976894,0.9445751621425473,0.03688452191211188,1.672741304870821,2.1557224746739516,-0.6280436264059784,-0.4282789372855777,-0.5668450249055785,0.0,0.0,1
10,217,219,-1.0371355868001815,-1.221341569807959,-0.9684048143837631,-1.3419704260316003,1.8966230340481878,-1.1220194789000488,-0.18130090705425664,-0.8563968976478848,0.0,0.0,1
2,166,198,1.6004515217685096,1.0585707796136266,-0.4657601462358256,2.1028120692792784,-1.274981067626309,-1.0448357519478504,-0.37888333123931345,-0.9925438046989031,0.0,0.0,1
2,192,120,0.7212558189122793,-1.6773240396922762,1.5448185263559244,-1.0742302932871195,0.8413129036162443,0.9156309126379915,-0.32948772519304925,1.0803407942046277,0.0,0.0,1
10,4,30,-0.7440703525147713,-0.6513634824525626,-0.4657601462358256,0.9559566975233922,1.6431973038010903,-0.4428026817207021,0.06567712317706442,-0.687651435387468,0.0,0.0,0
11,170,155,-1.3302008210855916,0.4885926922582302,-0.4657601462358256,1.2279132103110932,-0.34260132873213667,-0.0414473015692699,0.016281517130800213,-0.0011642139189535696,0.0,0.0,1
0,56,222,1.6004515217685096,0.830579544671468,-1.4710494825317006,-1.4663536373065953,-0.4579667730983527,-0.7824110803103755,-0.32948772519304925,-0.7854471010156642,0.0,0.0,0
10,111,172,1.0143210531976894,0.9445751621425473,0.03688452191211188,0.5638333535039164,-0.6943713722094511,-0.9522152796052122,-0.23069651310052083,-0.7816119768733819,0.0,0.0,1
4,223,170,0.7212558189122793,-0.6513634824525626,-0.9684048143837631,-0.060190892892668685,-0.6584378731445641,-0.9059050434338931,-0.28009211914678506,-1.028977484050584,0.0,0.0,0
3,141,49,-1.3302008210855916,-0.30937663003932475,-0.4657601462358256,0.7746523556649249,-0.31045030325302725,0.529712277876999,0.016281517130800213,0.5779395315656591,0.0,0.0,0
6,104,136,-0.7440703525147713,1.5145532494979437,-1.4710494825317006,-1.5317075279765078,0.32500525915760536,-0.6743538625772976,-0.4282789372855777,-0.3405727005109285,0.0,0.0,1
6,136,85,-1.0371355868001815,-1.4493328047501175,1.5448185263559244,-0.911899661623143,-0.29532040890991695,-0.5199864086729006,-0.4776745433318419,-0.6186192008263883,0.0,0.0,0
10,84,41,1.6004515217685096,-0.42337224751040403,0.03688452191211188,1.0149860181284747,-0.041894678662819436,-0.6743538625772976,-0.28009211914678506,-0.49397766620221667,0.0,0.0,1
10,198,172,-1.3302008210855916,-0.08138539509716619,0.5395291900600494,-1.114285903697711,1.2517112876731111,2.5827994148054794,-0.28009211914678506,2.834910089298736,0.0,0.0,0
3,166,49,-0.7440703525147713,0.03261022237391308,-0.9684048143837631,-0.28155084516172757,-0.49200903537035084,1.980766344578331,-0.28009211914678506,2.5472757786275704,0.0,0.0,1
6,172,151,-1.6232660553710017,0.26060145731607165,0.5395291900600494,-1.2787247253832976,0.5387150167540383,0.6068960048291975,-0.4282789372855777,0.15224075177233456,0.0,0.0,0
6,76,60,0.7212558189122793,0.7165839272003888,1.5448185263559244,-1.1227186637841515,0.028081082674065703,0.8230104402953533,-0.4776745433318419,0.9211831422999163,0.0,0.0,1
6,21,136,-0.4510051182293612,-1.6773240396922762,-0.4657601462358256,-0.40382586641511253,0.2947454704713847,-0.9522152796052122,-0.4282789372855777,-0.8563968976478848,0.0,0.0,1
6,165,53,1.3073862874830995,0.7165839272003888,0.5395291900600494,0.7957342558810258,2.0082060048286263,0.3599080785821623,0.7572156078247634,0.4034413830918189,0.0,0.0,0
10,23,183,0.7212558189122793,1.1725663970847058,0.03688452191211188,-0.005377952330806476,-0.8305404212974439,-0.1186310285214684,2.4860618194440107,-0.33098489015522303,0.0,0.0,0
8,211,114,-0.4510051182293612,-0.08138539509716619,-0.4657601462358256,-0.049649942784618255,-0.22345341078014302,0.7149532225622753,-0.28009211914678506,0.2040149276931443,0.0,0.0,0
2,7,104,0.7212558189122793,0.14660583984499237,-0.9684048143837631,-1.287157485469738,-0.4409456419623536,0.066609916163808,-0.37888333123931345,0.0812909551401138,0.0,0.0,1
9,54,1,-1.3302008210855916,-1.6773240396922762,0.5395291900600494,-1.0784466733303397,-0.14591270227170275,-0.4736761725015815,-0.4282789372855777,-0.5706801490478608,0.0,0.0,0
11,108,55,1.3073862874830995,1.5145532494979437,0.5395291900600494,0.3719880615373987,-0.15158641265036912,-1.013962261166971,-0.28009211914678506,-0.7566836699485476,0.0,0.0,1
6,60,199,-0.7440703525147713,1.0585707796136266,0.03688452191211188,-0.27522627509689734,-0.8191930005401111,2.968718049566472,-0.37888333123931345,2.746702234026245,0.0,0.0,1
9,158,161,1.0143210531976894,-1.1073459523368796,1.5448185263559244,-0.9266569917744135,-0.526051297642349,-0.4736761725015815,-0.28009211914678506,-0.44220349028140693,0.0,0.0,1
4,119,203,-1.3302008210855916,-0.19538101256824547,0.03688452191211188,1.025526968236525,0.18505373648383508,-0.3656189547685036,-0.28009211914678506,-0.49973035241564,0.0,0.0,0
10,101,41,0.7212558189122793,0.6025883097293094,1.042173858207987,0.12743801903062887,-1.361977960099193,-0.9367785342147725,-0.32948772519304925,-0.7892822251579463,0.0,0.0,1
3,36,7,-1.0371355868001815,-1.4493328047501175,1.5448185263559244,-0.4249077666312134,-1.0102079166218787,-1.1528929696809282,-0.18130090705425664,-1.0366477323351484,0.0,0.0,1
11,155,160,-0.4510051182293612,0.7165839272003888,-0.4657601462358256,0.7620032155352644,-0.7321961080672269,-0.7206640987486167,-0.28009211914678506,-0.5476694041941675,0.0,0.0,1
11,21,135,-1.0371355868001815,-1.6773240396922762,0.5395291900600494,-0.8823850013206017,-0.4541842995125751,-0.6126068810155388,-0.28009211914678506,-0.4824722937753701,0.0,0.0,1
2,219,40,0.7212558189122793,-1.5633284222211967,-1.4710494825317006,-0.21198057444859478,-0.6130481901152333,0.4525285509248005,-0.13190530100799241,0.537670728071696,0.0,0.0,1
2,88,32,0.13512535034145906,0.830579544671468,-0.9684048143837631,1.8898848770966599,0.0734707657033966,-1.0293990065574108,9.599029090106058,-0.9273466942801056,0.0,0.0,0
3,7,41,-1.6232660553710017,0.7165839272003888,-0.9684048143837631,-1.116394093719321,0.12642539590428264,-0.8441580618721343,-0.28009211914678506,-0.8046227217270752,0.0,0.0,1
11,152,17,0.7212558189122793,1.0585707796136266,-0.4657601462358256,-1.1564497041299129,-0.6451992155943427,-0.8904682980434534,-0.28009211914678506,-0.6243718870398116,0.0,0.0,1
6,60,197,-0.7440703525147713,0.26060145731607165,0.03688452191211188,0.6291872441738291,1.253602524466,-0.5199864086729006,-0.4282789372855777,-0.6531353181069282,0.0,0.0,1
7,7,115,-0.15793988394395106,-0.6513634824525626,-1.4710494825317006,0.2201983799814726,2.4507554143646026,0.6995164771718357,0.8560068199172918,0.217437862191132,0.0,0.0,0
9,158,54,0.13512535034145906,1.0585707796136266,0.03688452191211188,1.4134339322127807,-0.13078280792859245,-0.33474546398762417,2.387270607351482,-0.33482001429750524,0.0,0.0,0
10,23,68,-1.3302008210855916,-0.30937663003932475,-0.4657601462358256,0.42047643203443064,2.231371946389503,-0.5662966448442197,-0.13190530100799241,-0.8563968976478848,0.0,0.0,0
4,170,119,0.13512535034145906,1.7425444844401021,-0.4657601462358256,1.4260830723424411,-1.4451923789862997,-0.7206640987486167,-0.28009211914678506,-0.7490134216639832,0.0,0.0,0
11,97,192,-1.3302008210855916,1.0585707796136266,-1.4710494825317006,1.1625593196411805,-1.0707274939943199,-1.0293990065574108,-0.28009211914678506,-0.8717373942170137,0.0,0.0,1
10,53,12,-1.0371355868001815,-1.6773240396922762,0.5395291900600494,-0.4354487167392638,-0.588462111807679,-0.7824110803103755,-0.4282789372855777,-0.6397123836089404,0.0,0.0,1
3,7,182,1.6004515217685096,-1.6773240396922762,1.5448185263559244,2.115461209408939,0.8053794045513574,-0.8287213164816946,0.16446833526959284,-0.557257214549873,0.0,0.0,1
6,86,60,1.6004515217685096,0.14660583984499237,-0.9684048143837631,-1.3335376659451599,-0.7832595014752242,-0.7978478257008151,-0.4776745433318419,-0.687651435387468,0.0,0.0,1
2,68,7,1.6004515217685096,0.03261022237391308,-1.4710494825317006,-1.0447156329845784,1.5940251471859819,0.5605857686578783,-0.23069651310052083,0.1886744311240155,0.0,0.0,1
10,68,88,-0.4510051182293612,-1.1073459523368796,-1.4710494825317006,-1.0953121935032204,0.47819543938159714,-0.3501822093780639,-0.32948772519304925,-0.3846766281471739,0.0,0.0,1
3,97,7,-1.6232660553710017,-1.3353371872790383,0.5395291900600494,-0.42912414667443355,0.5935608837478131,0.0357364253829286,-0.28009211914678506,0.09471388963810151,0.0,0.0,0
10,186,30,-1.6232660553710017,0.4885926922582302,1.5448185263559244,-1.3546195661612608,0.24179084027049869,-0.7669743349199358,-0.23069651310052083,-0.7087446181700201,0.0,0.0,1
0,182,179,1.6004515217685096,1.0585707796136266,-0.4657601462358256,1.2553196805920241,-0.04945962583437458,-0.1649412646927875,-0.32948772519304925,-0.1545691796102417,0.0,0.0,0
3,68,133,1.6004515217685096,-0.6513634824525626,-0.9684048143837631,-1.1501251340650824,-1.2277001478040892,0.6532062410005166,-0.13190530100799241,0.5587639108542481,0.0,0.0,1
10,170,191,1.6004515217685096,-0.9933503348658004,1.042173858207987,1.8350719365347976,-0.9213197873561056,-0.8132845710912548,-0.32948772519304925,-0.6569704422492103,0.0,0.0,1
2,157,105,-0.7440703525147713,0.26060145731607165,0.03688452191211188,-0.865519481147721,1.9268828227344084,-1.06027249733829,-0.4776745433318419,-0.9407696287780933,0.0,0.0,1
6,191,151,-0.15793988394395106,-1.5633284222211967,1.5448185263559244,0.1527362992899499,-1.0972048090947628,1.255239311227665,-0.4776745433318419,1.6977957811120625,0.0,0.0,1
9,199,160,0.13512535034145906,-0.08138539509716619,-1.4710494825317006,1.0423924884094056,1.3179045754242187,-0.4582394271111418,-0.23069651310052083,-0.5438342800518853,0.0,0.0,0
10,141,30,0.4281905846268692,-1.4493328047501175,1.042173858207987,0.827357106205177,1.841777167054413,0.8075736949049136,-0.23069651310052083,0.5741044074233769,0.0,0.0,0
2,198,120,-1.3302008210855916,0.03261022237391308,1.042173858207987,-0.46917975708502513,-1.3960202223711913,0.7149532225622753,-0.4776745433318419,0.5894449039925057,0.0,0.0,0
11,97,46,-1.3302008210855916,-1.1073459523368796,-0.4657601462358256,0.329824261105197,-1.4092588799214127,-0.9367785342147725,-0.28009211914678506,-0.8813252045727192,0.0,0.0,0
3,56,136,0.4281905846268692,-0.42337224751040403,-1.4710494825317006,1.4534895426233723,0.6919051969780301,-0.4582394271111418,0.3620507594546497,-0.4115224971431493,0.0,0.0,0
3,3,7,1.6004515217685096,-0.5373678649814833,-0.4657601462358256,-0.7242707496998454,-1.2314826213898669,-1.0293990065574108,-0.28009211914678506,-0.9656979357029277,0.0,0.0,1
0,127,56,-0.15793988394395106,0.4885926922582302,0.03688452191211188,1.2194804502246528,0.7845757998295807,-0.7978478257008151,-0.32948772519304925,-0.6569704422492103,0.0,0.0,1
0,1,56,1.0143210531976894,1.5145532494979437,-0.9684048143837631,0.7704359756217047,-0.348275039110803,0.0511731707733683,2.6342486375828034,-0.1488164933968184,0.0,0.0,0
8,56,211,0.13512535034145906,-1.1073459523368796,1.042173858207987,-1.1543415141083027,-0.48066161461301815,-0.0723207923501493,-0.28009211914678506,-0.18333261067735823,0.0,0.0,0
11,1,121,0.4281905846268692,1.7425444844401021,1.042173858207987,-0.8507621509964505,-0.4712054306485742,-0.9059050434338931,-0.28009211914678506,-0.6857338733163268,0.0,0.0,0
10,169,179,1.6004515217685096,0.830579544671468,-1.4710494825317006,1.40078479208312,-0.6527641627658978,-0.9676520249956518,1.349962880379934,-0.783529538944523,0.0,0.0,0
11,170,8,0.13512535034145906,1.628548866969023,-0.9684048143837631,-0.03910899267656783,-0.6924801354165624,0.375344823972602,-0.28009211914678506,0.4322048141589354,0.0,0.0,0
8,211,23,0.4281905846268692,-1.4493328047501175,1.042173858207987,-0.018027092460466985,0.06401458173895266,0.5605857686578783,-0.0825096949617282,0.7658606145374871,0.0,0.0,1
11,184,119,-0.7440703525147713,-0.6513634824525626,-0.4657601462358256,-1.3461868060748203,-0.2764080409810291,-0.6589171171868579,-0.28009211914678506,-0.5783503973324251,0.0,0.0,0
